"","name","fips","realPersonalIncome","state","county","cbsa","rpp.in.100.dollars"
"2456","South Carolina (Nonmetropolitan Portion)","45999",33812,45,45033,NA,119.1895113
"2457","South Carolina (Nonmetropolitan Portion)","45999",33812,45,45061,NA,119.1895113
"2458","South Carolina (Nonmetropolitan Portion)","45999",33812,45,45029,NA,119.1895113
"2459","South Carolina (Nonmetropolitan Portion)","45999",33812,45,45071,35140,119.1895113
"2460","South Carolina (Nonmetropolitan Portion)","45999",33812,45,45027,NA,119.1895113
"2461","South Carolina (Nonmetropolitan Portion)","45999",33812,45,45075,36700,119.1895113
"2462","South Carolina (Nonmetropolitan Portion)","45999",33812,45,45065,NA,119.1895113
"2463","South Carolina (Nonmetropolitan Portion)","45999",33812,45,45069,13500,119.1895113
"2464","South Carolina (Nonmetropolitan Portion)","45999",33812,45,45073,42860,119.1895113
"2465","South Carolina (Nonmetropolitan Portion)","45999",33812,45,45011,NA,119.1895113
"2466","South Carolina (Nonmetropolitan Portion)","45999",33812,45,45005,NA,119.1895113
"2467","South Carolina (Nonmetropolitan Portion)","45999",33812,45,45025,NA,119.1895113
"2468","South Carolina (Nonmetropolitan Portion)","45999",33812,45,45043,23860,119.1895113
"2469","South Carolina (Nonmetropolitan Portion)","45999",33812,45,45009,NA,119.1895113
"2470","South Carolina (Nonmetropolitan Portion)","45999",33812,45,45001,24940,119.1895113
"2471","South Carolina (Nonmetropolitan Portion)","45999",33812,45,45049,NA,119.1895113
"2472","South Carolina (Nonmetropolitan Portion)","45999",33812,45,45047,24940,119.1895113
"2473","South Carolina (Nonmetropolitan Portion)","45999",33812,45,45067,NA,119.1895113
"2474","South Carolina (Nonmetropolitan Portion)","45999",33812,45,45021,23500,119.1895113
"2475","South Dakota (Nonmetropolitan Portion)","46999",47259,46,46055,NA,119.047619
"2476","South Dakota (Nonmetropolitan Portion)","46999",47259,46,46111,NA,119.047619
"2477","South Dakota (Nonmetropolitan Portion)","46999",47259,46,46115,NA,119.047619
"2478","South Dakota (Nonmetropolitan Portion)","46999",47259,46,46025,NA,119.047619
"2479","South Dakota (Nonmetropolitan Portion)","46999",47259,46,46113,NA,119.047619
"2480","South Dakota (Nonmetropolitan Portion)","46999",47259,46,46023,NA,119.047619
"2481","South Dakota (Nonmetropolitan Portion)","46999",47259,46,46109,NA,119.047619
"2482","South Dakota (Nonmetropolitan Portion)","46999",47259,46,46053,NA,119.047619
"2483","South Dakota (Nonmetropolitan Portion)","46999",47259,46,46135,49460,119.047619
"2484","South Dakota (Nonmetropolitan Portion)","46999",47259,46,46105,NA,119.047619
"2485","South Dakota (Nonmetropolitan Portion)","46999",47259,46,46057,NA,119.047619
"2486","South Dakota (Nonmetropolitan Portion)","46999",47259,46,46021,NA,119.047619
"2487","South Dakota (Nonmetropolitan Portion)","46999",47259,46,46085,NA,119.047619
"2488","South Dakota (Nonmetropolitan Portion)","46999",47259,46,46077,NA,119.047619
"2489","South Dakota (Nonmetropolitan Portion)","46999",47259,46,46101,NA,119.047619
"2490","South Dakota (Nonmetropolitan Portion)","46999",47259,46,46065,38180,119.047619
"2491","South Dakota (Nonmetropolitan Portion)","46999",47259,46,46019,NA,119.047619
"2492","South Dakota (Nonmetropolitan Portion)","46999",47259,46,46107,NA,119.047619
"2493","South Dakota (Nonmetropolitan Portion)","46999",47259,46,46067,NA,119.047619
"2494","South Dakota (Nonmetropolitan Portion)","46999",47259,46,46137,NA,119.047619
"2495","South Dakota (Nonmetropolitan Portion)","46999",47259,46,46119,38180,119.047619
"2496","South Dakota (Nonmetropolitan Portion)","46999",47259,46,46079,NA,119.047619
"2497","South Dakota (Nonmetropolitan Portion)","46999",47259,46,46051,NA,119.047619
"2498","South Dakota (Nonmetropolitan Portion)","46999",47259,46,46017,NA,119.047619
"2499","South Dakota (Nonmetropolitan Portion)","46999",47259,46,46059,NA,119.047619
"2500","South Dakota (Nonmetropolitan Portion)","46999",47259,46,46031,NA,119.047619
"2501","South Dakota (Nonmetropolitan Portion)","46999",47259,46,46073,NA,119.047619
"2502","South Dakota (Nonmetropolitan Portion)","46999",47259,46,46061,33580,119.047619
"2503","South Dakota (Nonmetropolitan Portion)","46999",47259,46,46129,NA,119.047619
"2504","South Dakota (Nonmetropolitan Portion)","46999",47259,46,46071,NA,119.047619
"2505","South Dakota (Nonmetropolitan Portion)","46999",47259,46,46035,33580,119.047619
"2506","South Dakota (Nonmetropolitan Portion)","46999",47259,46,46047,NA,119.047619
"2507","South Dakota (Nonmetropolitan Portion)","46999",47259,46,46123,NA,119.047619
"2508","South Dakota (Nonmetropolitan Portion)","46999",47259,46,46117,38180,119.047619
"2509","South Dakota (Nonmetropolitan Portion)","46999",47259,46,46097,NA,119.047619
"2510","South Dakota (Nonmetropolitan Portion)","46999",47259,46,46029,47980,119.047619
"2511","South Dakota (Nonmetropolitan Portion)","46999",47259,46,46081,43940,119.047619
"2512","South Dakota (Nonmetropolitan Portion)","46999",47259,46,46045,10100,119.047619
"2513","South Dakota (Nonmetropolitan Portion)","46999",47259,46,46063,NA,119.047619
"2514","South Dakota (Nonmetropolitan Portion)","46999",47259,46,46015,NA,119.047619
"2515","South Dakota (Nonmetropolitan Portion)","46999",47259,46,46049,NA,119.047619
"2516","South Dakota (Nonmetropolitan Portion)","46999",47259,46,46037,NA,119.047619
"2517","South Dakota (Nonmetropolitan Portion)","46999",47259,46,46011,15100,119.047619
"2518","South Dakota (Nonmetropolitan Portion)","46999",47259,46,46039,NA,119.047619
"2519","South Dakota (Nonmetropolitan Portion)","46999",47259,46,46069,NA,119.047619
"2520","South Dakota (Nonmetropolitan Portion)","46999",47259,46,46075,NA,119.047619
"2521","South Dakota (Nonmetropolitan Portion)","46999",47259,46,46121,NA,119.047619
"2522","South Dakota (Nonmetropolitan Portion)","46999",47259,46,46095,NA,119.047619
"2523","South Dakota (Nonmetropolitan Portion)","46999",47259,46,46007,NA,119.047619
"2524","South Dakota (Nonmetropolitan Portion)","46999",47259,46,46041,NA,119.047619
"2525","South Dakota (Nonmetropolitan Portion)","46999",47259,46,46027,46820,119.047619
"2526","South Dakota (Nonmetropolitan Portion)","46999",47259,46,46043,NA,119.047619
"2527","South Dakota (Nonmetropolitan Portion)","46999",47259,46,46013,10100,119.047619
"2528","South Dakota (Nonmetropolitan Portion)","46999",47259,46,46091,NA,119.047619
"2529","South Dakota (Nonmetropolitan Portion)","46999",47259,46,46009,NA,119.047619
"2530","South Dakota (Nonmetropolitan Portion)","46999",47259,46,46089,NA,119.047619
"2531","South Dakota (Nonmetropolitan Portion)","46999",47259,46,46005,26700,119.047619
"2532","South Dakota (Nonmetropolitan Portion)","46999",47259,46,46003,NA,119.047619
"2533","Spartanburg, SC","43900",37623,45,45083,43900,113.6363636
"2534","Spartanburg, SC","43900",37623,45,45087,43900,113.6363636
"2535","Spokane-Spokane Valley, WA","44060",37000,53,53065,44060,104.4932079
"2536","Spokane-Spokane Valley, WA","44060",37000,53,53051,44060,104.4932079
"2537","Spokane-Spokane Valley, WA","44060",37000,53,53063,44060,104.4932079
"2538","Springfield, IL","44100",42060,17,17167,44100,108.4598698
"2539","Springfield, IL","44100",42060,17,17129,44100,108.4598698
"2540","Springfield, MA","44140",41058,25,25013,44140,103.626943
"2541","Springfield, MA","44140",41058,25,25015,44140,103.626943
"2542","Springfield, MO","44180",37365,29,29059,44180,112.3595506
"2543","Springfield, MO","44180",37365,29,29043,44180,112.3595506
"2544","Springfield, MO","44180",37365,29,29167,44180,112.3595506
"2545","Springfield, MO","44180",37365,29,29225,44180,112.3595506
"2546","Springfield, MO","44180",37365,29,29077,44180,112.3595506
"2547","Springfield, OH","44220",38024,39,39023,44220,111.8568233
"2548","St. Cloud, MN","41060",39762,27,27009,41060,106.7235859
"2549","St. Cloud, MN","41060",39762,27,27145,41060,106.7235859
"2550","St. George, UT","41100",29086,49,49053,41100,106.0445387
"2551","St. Joseph, MO-KS","41140",36909,29,29021,41140,112.1076233
"2552","St. Joseph, MO-KS","41140",36909,20,20043,41140,112.1076233
"2553","St. Joseph, MO-KS","41140",36909,29,29003,41140,112.1076233
"2554","St. Joseph, MO-KS","41140",36909,29,29063,41140,112.1076233
"2555","St. Louis, MO-IL","41180",48204,17,17005,41180,111.4827202
"2556","St. Louis, MO-IL","41180",48204,29,29510,41180,111.4827202
"2557","St. Louis, MO-IL","41180",48204,29,29113,41180,111.4827202
"2558","St. Louis, MO-IL","41180",48204,17,17013,41180,111.4827202
"2559","St. Louis, MO-IL","41180",48204,29,29071,41180,111.4827202
"2560","St. Louis, MO-IL","41180",48204,17,17083,41180,111.4827202
"2561","St. Louis, MO-IL","41180",48204,29,29189,41180,111.4827202
"2562","St. Louis, MO-IL","41180",48204,17,17133,41180,111.4827202
"2563","St. Louis, MO-IL","41180",48204,17,17117,41180,111.4827202
"2564","St. Louis, MO-IL","41180",48204,17,17119,41180,111.4827202
"2565","St. Louis, MO-IL","41180",48204,17,17027,41180,111.4827202
"2566","St. Louis, MO-IL","41180",48204,17,17163,41180,111.4827202
"2567","St. Louis, MO-IL","41180",48204,29,29183,41180,111.4827202
"2568","St. Louis, MO-IL","41180",48204,29,29219,41180,111.4827202
"2569","St. Louis, MO-IL","41180",48204,29,29099,41180,111.4827202
"2570","State College, PA","44300",35914,42,42027,44300,97.94319295
"2571","Staunton-Waynesboro, VA","44420",39962,51,51015,44420,113.1221719
"2572","Staunton-Waynesboro, VA","44420",39962,51,51820,44420,113.1221719
"2573","Staunton-Waynesboro, VA","44420",39962,51,51790,44420,113.1221719
"2574","Stockton-Lodi, CA","44700",33117,6,6077,44700,99.30486594
"2575","Sumter, SC","44940",37902,45,45085,44940,112.6126126
"2576","Syracuse, NY","45060",40245,36,36075,45060,104.8218029
"2577","Syracuse, NY","45060",40245,36,36067,45060,104.8218029
"2578","Syracuse, NY","45060",40245,36,36053,45060,104.8218029
"2579","Tallahassee, FL","45220",35460,12,12129,45220,105.2631579
"2580","Tallahassee, FL","45220",35460,12,12073,45220,105.2631579
"2581","Tallahassee, FL","45220",35460,12,12065,45220,105.2631579
"2582","Tallahassee, FL","45220",35460,12,12039,45220,105.2631579
"2583","Tampa-St. Petersburg-Clearwater, FL","45300",37961,12,12057,45300,100.5025126
"2584","Tampa-St. Petersburg-Clearwater, FL","45300",37961,12,12101,45300,100.5025126
"2585","Tampa-St. Petersburg-Clearwater, FL","45300",37961,12,12103,45300,100.5025126
"2586","Tampa-St. Petersburg-Clearwater, FL","45300",37961,12,12053,45300,100.5025126
"2587","Tennessee (Nonmetropolitan Portion)","47999",34835,47,47137,NA,117.9245283
"2588","Tennessee (Nonmetropolitan Portion)","47999",34835,47,47085,NA,117.9245283
"2589","Tennessee (Nonmetropolitan Portion)","47999",34835,47,47077,NA,117.9245283
"2590","Tennessee (Nonmetropolitan Portion)","47999",34835,47,47053,NA,117.9245283
"2591","Tennessee (Nonmetropolitan Portion)","47999",34835,47,47061,NA,117.9245283
"2592","Tennessee (Nonmetropolitan Portion)","47999",34835,47,47097,NA,117.9245283
"2593","Tennessee (Nonmetropolitan Portion)","47999",34835,47,47095,NA,117.9245283
"2594","Tennessee (Nonmetropolitan Portion)","47999",34835,47,47059,24620,117.9245283
"2595","Tennessee (Nonmetropolitan Portion)","47999",34835,47,47005,NA,117.9245283
"2596","Tennessee (Nonmetropolitan Portion)","47999",34835,47,47099,29980,117.9245283
"2597","Tennessee (Nonmetropolitan Portion)","47999",34835,47,47055,NA,117.9245283
"2598","Tennessee (Nonmetropolitan Portion)","47999",34835,47,47133,18260,117.9245283
"2599","Tennessee (Nonmetropolitan Portion)","47999",34835,47,47135,NA,117.9245283
"2600","Tennessee (Nonmetropolitan Portion)","47999",34835,47,47025,NA,117.9245283
"2601","Tennessee (Nonmetropolitan Portion)","47999",34835,47,47131,46460,117.9245283
"2602","Tennessee (Nonmetropolitan Portion)","47999",34835,47,47083,NA,117.9245283
"2603","Tennessee (Nonmetropolitan Portion)","47999",34835,47,47029,35460,117.9245283
"2604","Tennessee (Nonmetropolitan Portion)","47999",34835,47,47049,NA,117.9245283
"2605","Tennessee (Nonmetropolitan Portion)","47999",34835,47,47007,NA,117.9245283
"2606","Tennessee (Nonmetropolitan Portion)","47999",34835,47,47127,46100,117.9245283
"2607","Tennessee (Nonmetropolitan Portion)","47999",34835,47,47087,18260,117.9245283
"2608","Tennessee (Nonmetropolitan Portion)","47999",34835,47,47109,NA,117.9245283
"2609","Tennessee (Nonmetropolitan Portion)","47999",34835,47,47051,46100,117.9245283
"2610","Tennessee (Nonmetropolitan Portion)","47999",34835,47,47091,NA,117.9245283
"2611","Tennessee (Nonmetropolitan Portion)","47999",34835,47,47079,37540,117.9245283
"2612","Tennessee (Nonmetropolitan Portion)","47999",34835,47,47003,43180,117.9245283
"2613","Tennessee (Nonmetropolitan Portion)","47999",34835,47,47027,NA,117.9245283
"2614","Tennessee (Nonmetropolitan Portion)","47999",34835,47,47161,NA,117.9245283
"2615","Tennessee (Nonmetropolitan Portion)","47999",34835,47,47181,NA,117.9245283
"2616","Tennessee (Nonmetropolitan Portion)","47999",34835,47,47045,20540,117.9245283
"2617","Tennessee (Nonmetropolitan Portion)","47999",34835,47,47183,32280,117.9245283
"2618","Tennessee (Nonmetropolitan Portion)","47999",34835,47,47185,NA,117.9245283
"2619","Tennessee (Nonmetropolitan Portion)","47999",34835,47,47107,11940,117.9245283
"2620","Tennessee (Nonmetropolitan Portion)","47999",34835,47,47069,NA,117.9245283
"2621","Tennessee (Nonmetropolitan Portion)","47999",34835,47,47101,NA,117.9245283
"2622","Tennessee (Nonmetropolitan Portion)","47999",34835,47,47103,NA,117.9245283
"2623","Tennessee (Nonmetropolitan Portion)","47999",34835,47,47075,NA,117.9245283
"2624","Tennessee (Nonmetropolitan Portion)","47999",34835,47,47155,42940,117.9245283
"2625","Tennessee (Nonmetropolitan Portion)","47999",34835,47,47017,NA,117.9245283
"2626","Tennessee (Nonmetropolitan Portion)","47999",34835,47,47175,NA,117.9245283
"2627","Tennessee (Nonmetropolitan Portion)","47999",34835,47,47143,19420,117.9245283
"2628","Tennessee (Nonmetropolitan Portion)","47999",34835,47,47123,NA,117.9245283
"2629","Tennessee (Nonmetropolitan Portion)","47999",34835,47,47067,NA,117.9245283
"2630","Tennessee (Nonmetropolitan Portion)","47999",34835,47,47041,NA,117.9245283
"2631","Tennessee (Nonmetropolitan Portion)","47999",34835,47,47177,32660,117.9245283
"2632","Tennessee (Nonmetropolitan Portion)","47999",34835,47,47071,NA,117.9245283
"2633","Tennessee (Nonmetropolitan Portion)","47999",34835,47,47031,46100,117.9245283
"2634","Tennessee (Nonmetropolitan Portion)","47999",34835,47,47121,NA,117.9245283
"2635","Tennessee (Nonmetropolitan Portion)","47999",34835,47,47117,30280,117.9245283
"2636","Tennessee (Nonmetropolitan Portion)","47999",34835,47,47039,NA,117.9245283
"2637","Tennessee (Nonmetropolitan Portion)","47999",34835,47,47151,NA,117.9245283
"2638","Tennessee (Nonmetropolitan Portion)","47999",34835,47,47141,18260,117.9245283
"2639","Tennessee (Nonmetropolitan Portion)","47999",34835,47,47035,18900,117.9245283
"2640","Terre Haute, IN","45460",35189,18,18021,45460,113.507378
"2641","Terre Haute, IN","45460",35189,18,18153,45460,113.507378
"2642","Terre Haute, IN","45460",35189,18,18167,45460,113.507378
"2643","Terre Haute, IN","45460",35189,18,18165,45460,113.507378
"2644","Texarkana, TX-AR","45500",35893,5,5081,45500,113.3786848
"2645","Texarkana, TX-AR","45500",35893,48,48037,45500,113.3786848
"2646","Texarkana, TX-AR","45500",35893,5,5091,45500,113.3786848
"2647","Texas (Nonmetropolitan Portion)","48999",39594,48,48277,37580,114.0250855
"2648","Texas (Nonmetropolitan Portion)","48999",39594,48,48307,NA,114.0250855
"2649","Texas (Nonmetropolitan Portion)","48999",39594,48,48301,NA,114.0250855
"2650","Texas (Nonmetropolitan Portion)","48999",39594,48,48067,NA,114.0250855
"2651","Texas (Nonmetropolitan Portion)","48999",39594,48,48299,NA,114.0250855
"2652","Texas (Nonmetropolitan Portion)","48999",39594,48,48063,NA,114.0250855
"2653","Texas (Nonmetropolitan Portion)","48999",39594,48,48387,NA,114.0250855
"2654","Texas (Nonmetropolitan Portion)","48999",39594,48,48115,29500,114.0250855
"2655","Texas (Nonmetropolitan Portion)","48999",39594,48,48197,NA,114.0250855
"2656","Texas (Nonmetropolitan Portion)","48999",39594,48,48295,NA,114.0250855
"2657","Texas (Nonmetropolitan Portion)","48999",39594,48,48133,NA,114.0250855
"2658","Texas (Nonmetropolitan Portion)","48999",39594,48,48057,38920,114.0250855
"2659","Texas (Nonmetropolitan Portion)","48999",39594,48,48457,NA,114.0250855
"2660","Texas (Nonmetropolitan Portion)","48999",39594,48,48249,10860,114.0250855
"2661","Texas (Nonmetropolitan Portion)","48999",39594,48,48275,NA,114.0250855
"2662","Texas (Nonmetropolitan Portion)","48999",39594,48,48149,NA,114.0250855
"2663","Texas (Nonmetropolitan Portion)","48999",39594,48,48213,11980,114.0250855
"2664","Texas (Nonmetropolitan Portion)","48999",39594,48,48369,NA,114.0250855
"2665","Texas (Nonmetropolitan Portion)","48999",39594,48,48269,NA,114.0250855
"2666","Texas (Nonmetropolitan Portion)","48999",39594,48,48023,NA,114.0250855
"2667","Texas (Nonmetropolitan Portion)","48999",39594,48,48297,NA,114.0250855
"2668","Texas (Nonmetropolitan Portion)","48999",39594,48,48117,25820,114.0250855
"2669","Texas (Nonmetropolitan Portion)","48999",39594,48,48031,NA,114.0250855
"2670","Texas (Nonmetropolitan Portion)","48999",39594,48,48137,NA,114.0250855
"2671","Texas (Nonmetropolitan Portion)","48999",39594,48,48111,NA,114.0250855
"2672","Texas (Nonmetropolitan Portion)","48999",39594,48,48151,NA,114.0250855
"2673","Texas (Nonmetropolitan Portion)","48999",39594,48,48327,NA,114.0250855
"2674","Texas (Nonmetropolitan Portion)","48999",39594,48,48373,NA,114.0250855
"2675","Texas (Nonmetropolitan Portion)","48999",39594,48,48033,NA,114.0250855
"2676","Texas (Nonmetropolitan Portion)","48999",39594,48,48455,26660,114.0250855
"2677","Texas (Nonmetropolitan Portion)","48999",39594,48,48025,13300,114.0250855
"2678","Texas (Nonmetropolitan Portion)","48999",39594,48,48217,NA,114.0250855
"2679","Texas (Nonmetropolitan Portion)","48999",39594,48,48289,NA,114.0250855
"2680","Texas (Nonmetropolitan Portion)","48999",39594,48,48371,NA,114.0250855
"2681","Texas (Nonmetropolitan Portion)","48999",39594,48,48147,NA,114.0250855
"2682","Texas (Nonmetropolitan Portion)","48999",39594,48,48153,NA,114.0250855
"2683","Texas (Nonmetropolitan Portion)","48999",39594,48,48165,NA,114.0250855
"2684","Texas (Nonmetropolitan Portion)","48999",39594,48,48461,NA,114.0250855
"2685","Texas (Nonmetropolitan Portion)","48999",39594,48,48293,NA,114.0250855
"2686","Texas (Nonmetropolitan Portion)","48999",39594,48,48047,NA,114.0250855
"2687","Texas (Nonmetropolitan Portion)","48999",39594,48,48323,20580,114.0250855
"2688","Texas (Nonmetropolitan Portion)","48999",39594,48,48321,13060,114.0250855
"2689","Texas (Nonmetropolitan Portion)","48999",39594,48,48347,34860,114.0250855
"2690","Texas (Nonmetropolitan Portion)","48999",39594,48,48319,NA,114.0250855
"2691","Texas (Nonmetropolitan Portion)","48999",39594,48,48487,46900,114.0250855
"2692","Texas (Nonmetropolitan Portion)","48999",39594,48,48109,NA,114.0250855
"2693","Texas (Nonmetropolitan Portion)","48999",39594,48,48105,NA,114.0250855
"2694","Texas (Nonmetropolitan Portion)","48999",39594,48,48273,28780,114.0250855
"2695","Texas (Nonmetropolitan Portion)","48999",39594,48,48123,NA,114.0250855
"2696","Texas (Nonmetropolitan Portion)","48999",39594,48,48143,44500,114.0250855
"2697","Texas (Nonmetropolitan Portion)","48999",39594,48,48049,15220,114.0250855
"2698","Texas (Nonmetropolitan Portion)","48999",39594,48,48207,NA,114.0250855
"2699","Texas (Nonmetropolitan Portion)","48999",39594,48,48503,NA,114.0250855
"2700","Texas (Nonmetropolitan Portion)","48999",39594,48,48205,NA,114.0250855
"2701","Texas (Nonmetropolitan Portion)","48999",39594,48,48189,38380,114.0250855
"2702","Texas (Nonmetropolitan Portion)","48999",39594,48,48447,NA,114.0250855
"2703","Texas (Nonmetropolitan Portion)","48999",39594,48,48185,NA,114.0250855
"2704","Texas (Nonmetropolitan Portion)","48999",39594,48,48353,45020,114.0250855
"2705","Texas (Nonmetropolitan Portion)","48999",39594,48,48403,NA,114.0250855
"2706","Texas (Nonmetropolitan Portion)","48999",39594,48,48377,NA,114.0250855
"2707","Texas (Nonmetropolitan Portion)","48999",39594,48,48489,39700,114.0250855
"2708","Texas (Nonmetropolitan Portion)","48999",39594,48,48225,NA,114.0250855
"2709","Texas (Nonmetropolitan Portion)","48999",39594,48,48357,NA,114.0250855
"2710","Texas (Nonmetropolitan Portion)","48999",39594,48,48053,NA,114.0250855
"2711","Texas (Nonmetropolitan Portion)","48999",39594,48,48391,NA,114.0250855
"2712","Texas (Nonmetropolitan Portion)","48999",39594,48,48313,NA,114.0250855
"2713","Texas (Nonmetropolitan Portion)","48999",39594,48,48079,NA,114.0250855
"2714","Texas (Nonmetropolitan Portion)","48999",39594,48,48045,NA,114.0250855
"2715","Texas (Nonmetropolitan Portion)","48999",39594,48,48477,14780,114.0250855
"2716","Texas (Nonmetropolitan Portion)","48999",39594,48,48315,NA,114.0250855
"2717","Texas (Nonmetropolitan Portion)","48999",39594,48,48505,49820,114.0250855
"2718","Texas (Nonmetropolitan Portion)","48999",39594,48,48191,NA,114.0250855
"2719","Texas (Nonmetropolitan Portion)","48999",39594,48,48483,NA,114.0250855
"2720","Texas (Nonmetropolitan Portion)","48999",39594,48,48427,40100,114.0250855
"2721","Texas (Nonmetropolitan Portion)","48999",39594,48,48081,NA,114.0250855
"2722","Texas (Nonmetropolitan Portion)","48999",39594,48,48379,NA,114.0250855
"2723","Texas (Nonmetropolitan Portion)","48999",39594,48,48383,NA,114.0250855
"2724","Texas (Nonmetropolitan Portion)","48999",39594,48,48495,NA,114.0250855
"2725","Texas (Nonmetropolitan Portion)","48999",39594,48,48263,NA,114.0250855
"2726","Texas (Nonmetropolitan Portion)","48999",39594,48,48211,NA,114.0250855
"2727","Texas (Nonmetropolitan Portion)","48999",39594,48,48075,NA,114.0250855
"2728","Texas (Nonmetropolitan Portion)","48999",39594,48,48265,28500,114.0250855
"2729","Texas (Nonmetropolitan Portion)","48999",39594,48,48103,NA,114.0250855
"2730","Texas (Nonmetropolitan Portion)","48999",39594,48,48155,NA,114.0250855
"2731","Texas (Nonmetropolitan Portion)","48999",39594,48,48247,NA,114.0250855
"2732","Texas (Nonmetropolitan Portion)","48999",39594,48,48429,NA,114.0250855
"2733","Texas (Nonmetropolitan Portion)","48999",39594,48,48083,NA,114.0250855
"2734","Texas (Nonmetropolitan Portion)","48999",39594,48,48159,NA,114.0250855
"2735","Texas (Nonmetropolitan Portion)","48999",39594,48,48193,NA,114.0250855
"2736","Texas (Nonmetropolitan Portion)","48999",39594,48,48437,NA,114.0250855
"2737","Texas (Nonmetropolitan Portion)","48999",39594,48,48129,NA,114.0250855
"2738","Texas (Nonmetropolitan Portion)","48999",39594,48,48131,NA,114.0250855
"2739","Texas (Nonmetropolitan Portion)","48999",39594,48,48179,37420,114.0250855
"2740","Texas (Nonmetropolitan Portion)","48999",39594,48,48287,NA,114.0250855
"2741","Texas (Nonmetropolitan Portion)","48999",39594,48,48127,NA,114.0250855
"2742","Texas (Nonmetropolitan Portion)","48999",39594,48,48449,34420,114.0250855
"2743","Texas (Nonmetropolitan Portion)","48999",39594,48,48101,NA,114.0250855
"2744","Texas (Nonmetropolitan Portion)","48999",39594,48,48345,NA,114.0250855
"2745","Texas (Nonmetropolitan Portion)","48999",39594,48,48243,NA,114.0250855
"2746","Texas (Nonmetropolitan Portion)","48999",39594,48,48163,NA,114.0250855
"2747","Texas (Nonmetropolitan Portion)","48999",39594,48,48001,37300,114.0250855
"2748","Texas (Nonmetropolitan Portion)","48999",39594,48,48003,11380,114.0250855
"2749","Texas (Nonmetropolitan Portion)","48999",39594,48,48219,30220,114.0250855
"2750","Texas (Nonmetropolitan Portion)","48999",39594,48,48465,19620,114.0250855
"2751","Texas (Nonmetropolitan Portion)","48999",39594,48,48385,NA,114.0250855
"2752","Texas (Nonmetropolitan Portion)","48999",39594,48,48389,37780,114.0250855
"2753","Texas (Nonmetropolitan Portion)","48999",39594,48,48073,27380,114.0250855
"2754","Texas (Nonmetropolitan Portion)","48999",39594,48,48069,NA,114.0250855
"2755","Texas (Nonmetropolitan Portion)","48999",39594,48,48393,NA,114.0250855
"2756","Texas (Nonmetropolitan Portion)","48999",39594,48,48239,NA,114.0250855
"2757","Texas (Nonmetropolitan Portion)","48999",39594,48,48233,14420,114.0250855
"2758","Texas (Nonmetropolitan Portion)","48999",39594,48,48267,NA,114.0250855
"2759","Texas (Nonmetropolitan Portion)","48999",39594,48,48349,18620,114.0250855
"2760","Texas (Nonmetropolitan Portion)","48999",39594,48,48507,NA,114.0250855
"2761","Texas (Nonmetropolitan Portion)","48999",39594,48,48481,20900,114.0250855
"2762","Texas (Nonmetropolitan Portion)","48999",39594,48,48173,13700,114.0250855
"2763","Texas (Nonmetropolitan Portion)","48999",39594,48,48177,NA,114.0250855
"2764","Texas (Nonmetropolitan Portion)","48999",39594,48,48411,NA,114.0250855
"2765","Texas (Nonmetropolitan Portion)","48999",39594,48,48331,NA,114.0250855
"2766","Texas (Nonmetropolitan Portion)","48999",39594,48,48499,NA,114.0250855
"2767","Texas (Nonmetropolitan Portion)","48999",39594,48,48017,NA,114.0250855
"2768","Texas (Nonmetropolitan Portion)","48999",39594,48,48417,NA,114.0250855
"2769","Texas (Nonmetropolitan Portion)","48999",39594,48,48419,NA,114.0250855
"2770","Texas (Nonmetropolitan Portion)","48999",39594,48,48421,NA,114.0250855
"2771","Texas (Nonmetropolitan Portion)","48999",39594,48,48271,NA,114.0250855
"2772","Texas (Nonmetropolitan Portion)","48999",39594,48,48343,NA,114.0250855
"2773","Texas (Nonmetropolitan Portion)","48999",39594,48,48095,NA,114.0250855
"2774","Texas (Nonmetropolitan Portion)","48999",39594,48,48241,NA,114.0250855
"2775","Texas (Nonmetropolitan Portion)","48999",39594,48,48399,NA,114.0250855
"2776","Texas (Nonmetropolitan Portion)","48999",39594,48,48279,NA,114.0250855
"2777","Texas (Nonmetropolitan Portion)","48999",39594,48,48365,NA,114.0250855
"2778","Texas (Nonmetropolitan Portion)","48999",39594,48,48125,NA,114.0250855
"2779","Texas (Nonmetropolitan Portion)","48999",39594,48,48363,33420,114.0250855
"2780","Texas (Nonmetropolitan Portion)","48999",39594,48,48445,NA,114.0250855
"2781","Texas (Nonmetropolitan Portion)","48999",39594,48,48285,NA,114.0250855
"2782","Texas (Nonmetropolitan Portion)","48999",39594,48,48043,NA,114.0250855
"2783","Texas (Nonmetropolitan Portion)","48999",39594,48,48227,13700,114.0250855
"2784","Texas (Nonmetropolitan Portion)","48999",39594,48,48261,28780,114.0250855
"2785","Texas (Nonmetropolitan Portion)","48999",39594,48,48097,23620,114.0250855
"2786","Texas (Nonmetropolitan Portion)","48999",39594,48,48415,43660,114.0250855
"2787","Texas (Nonmetropolitan Portion)","48999",39594,48,48463,46620,114.0250855
"2788","Texas (Nonmetropolitan Portion)","48999",39594,48,48161,NA,114.0250855
"2789","Texas (Nonmetropolitan Portion)","48999",39594,48,48255,NA,114.0250855
"2790","Texas (Nonmetropolitan Portion)","48999",39594,48,48467,NA,114.0250855
"2791","Texas (Nonmetropolitan Portion)","48999",39594,48,48471,26660,114.0250855
"2792","Texas (Nonmetropolitan Portion)","48999",39594,48,48223,44860,114.0250855
